,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
46,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,54,90.0,N,54,60,0,15,1.0,1.0,Certified,11.225926,7.845902,53.2,2023-06-29 00:00,24.0,2023-06-17 00:00,23.0,2023-05-12 00:00,22.2,2023-05-19 00:00,,,,,53.2,24.0,23.0,19.0,13.5,10.2,4.1,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-03
47,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,54,90.0,N,54,60,0,15,,,Certified,11.225926,7.845902,53.2,2023-06-29 00:00,24.0,2023-06-17 00:00,23.0,2023-05-12 00:00,22.2,2023-05-19 00:00,,,,,53.2,24.0,23.0,19.0,13.5,10.2,4.1,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-03
16,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,0.0,0.0,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
17,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,,,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
18,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,0.0,0.0,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
19,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,,,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
20,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,0.0,0.0,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
21,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,,,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
22,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,0.0,0.0,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
23,17,031,0052,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,91,71.0,N,87,122,0,12,,,Certified,7.662637,3.861308,21.3,2024-02-06 00:00,17.4,2024-01-07 00:00,17.1,2024-02-21 00:00,17.0,2024-07-23 00:00,,,,,21.3,17.4,15.9,12.8,9.8,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2024-11-19
24,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2024,Micrograms/cubic meter (LC),No Events,1957,22.0,N,83,366,0,251,,,Certified,8.095759,5.015208,33.1,2024-10-27 00:00,30.1,2024-10-26 23:00,27.7,2024-11-15 23:00,26.8,2024-11-15 22:00,,,,,23.7,21.4,18.2,15.0,10.8,7.0,2.8,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
25,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,0.0,0.0,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
26,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,,,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
27,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,0.0,0.0,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
28,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,,,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
29,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,,,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
30,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,6.0,6.0,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
31,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,0.0,0.0,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
32,17,031,0052,88101,3,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,81,22.0,N,81,366,0,0,,,Certified,8.007407,3.87459,17.6,2024-10-30 00:00,17.4,2024-11-18 00:00,16.9,2024-10-29 00:00,15.7,2024-10-20 00:00,,,,,17.6,17.4,15.2,13.8,9.9,7.3,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
33,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,0.0,0.0,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
34,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,,,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
35,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,0.0,0.0,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
36,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,,,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
37,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,0.0,0.0,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
38,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,,,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
39,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,0.0,0.0,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
40,17,031,0052,88101,9,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,23,23.0,N,7,30,0,3,,,Certified,7.208696,3.546434,15.6,2024-10-30 00:00,13.9,2024-12-14 00:00,12.0,2024-10-21 00:00,10.1,2024-11-02 00:00,,,,,15.6,15.6,15.6,15.6,13.9,10.1,9.1,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
41,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,0.0,0.0,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
42,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,,,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
43,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,0.0,0.0,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
44,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,,,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
45,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,0.0,0.0,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
46,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,,,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
47,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,0.0,0.0,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
48,17,031,0057,88101,1,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,55,90.0,N,55,61,0,2,,,Certified,7.612727,4.174262,22.1,2024-02-06 00:00,16.6,2024-07-23 00:00,16.1,2024-01-07 00:00,15.3,2024-02-27 00:00,,,,,22.1,16.6,16.1,13.8,9.5,7.0,3.4,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-03
49,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2024,Micrograms/cubic meter (LC),No Events,703,8.0,N,30,366,0,41,,,Certified,8.75889,4.775442,25.6,2024-12-28 21:00,24.7,2024-12-26 11:00,24.5,2024-12-24 03:00,24.4,2024-12-28 20:00,,,,,23.3,21.1,17.8,15.6,11.6,7.5,3.7,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
50,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,0.0,0.0,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
51,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,,,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
52,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,0.0,0.0,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
53,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,,,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
54,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,,,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
